unique;id;round;agentNum;agentName;parPro;parGender;stimulus;offerAg;offerPar;accepted;age;edu;relationship;atgM;status;masculinity;0;1;2;3;4;5;Zstatus;Zmasculinity
i22r11;22;11;2;Karolina;0;0;0;4;6;1;22;3;2;0;0;28;0;-0,778599299999996;-3,311396140000000;-4,467390200000000;-4,521623659999990;-2,749202529999990;-1,92903;-1,55344
i22r12;22;12;1;Tomek;1;0;2;2;8;0;22;3;2;0;53;38;0;0,590210549999995;0,320856329999998;-2,726624980000010;-2,577263130000010;-0,265427299999999;0,17778;-0,97090
i22r13;22;13;1;Tomek;1;0;0;2;8;0;22;3;2;0;53;38;0;-1,806332790000000;-0,753701210000003;0,492067239999997;0,382201429999995;2,291281490000000;0,17778;-0,97090
i22r14;22;14;2;Karolina;0;0;1;1;9;1;22;3;2;0;0;28;0;-3,258536409999990;-1,533490910000000;-0,588635060000001;-0,800553620000002;-1,011350179999990;-1,92903;-1,55344
i22r15;22;15;1;Tomek;1;0;2;3;7;0;22;3;2;0;53;38;0;0,730526889999993;-0,777500340000003;-6,262756170000000;-8,035092040000010;-6,417858390000010;0,17778;-0,97090
i22r16;22;16;2;Karolina;1;0;0;2;8;0;22;3;2;0;0;28;0;2,776361270000000;2,484378530000000;0,440658049999996;2,659323669999990;5,938498330000000;-1,92903;-1,55344
i22r17;22;17;1;Tomek;0;0;0;5;5;0;22;3;2;0;53;38;0;-0,054160620000005;-4,983118410000000;-3,967845000000010;-0,963886389999999;1,154429710000000;0,17778;-0,97090
i22r18;22;18;2;Karolina;0;0;0;4;6;1;22;3;2;0;0;28;0;-2,090592329999990;-5,660916800000000;-6,191422890000000;-6,138688890000000;-7,128824020000000;-1,92903;-1,55344
i22r19;22;19;1;Tomek;0;0;0;4;6;1;22;3;2;0;53;38;0;-0,233097860000001;1,668847920000000;1,851606660000000;-1,379388960000000;-2,549606369999990;0,17778;-0,97090
i22r20;22;20;2;Karolina;0;0;1;4;6;1;22;3;2;0;0;28;0;0,186998029999998;-2,594205870000000;-6,232767910000010;-5,147320100000000;-5,530554860000000;-1,92903;-1,55344
i22r21;22;21;2;Karolina;1;0;2;3;7;0;22;3;2;0;0;28;0;-2,117891689999990;0,263765690000000;2,293079120000000;0,329952059999997;-0,327518779999991;-1,92903;-1,55344
i22r22;22;22;1;Tomek;1;0;0;3;7;0;22;3;2;0;53;38;0;-1,040261990000000;-1,267933570000010;-0,523379560000009;-0,407638760000012;-0,058477930000009;0,17778;-0,97090
i22r23;22;23;1;Tomek;0;0;0;4;6;1;22;3;2;0;53;38;0;-1,211133200000010;-2,166229620000010;-2,498069670000010;-3,745513770000000;-7,365761660000000;0,17778;-0,97090
i22r24;22;24;2;Karolina;0;0;1;5;5;0;22;3;2;0;0;28;0;-2,679740889999990;-4,083129290000000;-4,032034069999990;-4,590438990000000;-4,032034069999990;-1,92903;-1,55344
i22r25;22;25;1;Tomek;0;0;1;4;6;1;22;3;2;0;53;38;0;0,229247710000010;2,290647990000010;1,394791330000000;-2,224734320000000;-1,293995860000000;0,17778;-0,97090
i22r26;22;26;2;Karolina;0;0;0;4;6;1;22;3;2;0;0;28;0;1,059181330000000;4,141325800000000;4,141325800000000;5,317949090000000;6,412207980000010;-1,92903;-1,55344
i22r27;22;27;2;Karolina;1;0;2;4;6;0;22;3;2;0;0;28;0;2,813619680000000;4,105859780000000;3,732669750000000;3,056778190000000;1,973345330000000;-1,92903;-1,55344
i22r28;22;28;1;Tomek;0;0;2;4;6;1;22;3;2;0;53;38;0;-2,842389500000010;-7,695211410000000;-5,970165910000010;-5,657708630000000;-4,972154050000000;0,17778;-0,97090
i22r29;22;29;1;Tomek;0;0;1;4;6;1;22;3;2;0;53;38;0;2,963981690000000;1,992701240000000;0,867476569999994;-0,341979070000008;-0,341979070000008;0,17778;-0,97090
i22r30;22;30;2;Karolina;1;0;0;4;6;1;22;3;2;0;0;28;0;0,702213050000012;2,942172430000000;6,046575910000000;7,303236210000010;5,492784290000000;-1,92903;-1,55344
i22r31;22;31;1;Tomek;1;0;0;4;6;0;22;3;2;0;53;38;0;-1,129058970000000;-0,171343070000006;-3,138708910000010;-5,949851260000000;-3,977464670000000;0,17778;-0,97090
i22r32;22;32;2;Karolina;1;0;1;4;6;0;22;3;2;0;0;28;0;-0,600188759999995;-1,775541030000000;-4,683887570000000;-6,939927059999990;-7,194075399999990;-1,92903;-1,55344
i22r33;22;33;1;Tomek;1;0;2;4;6;1;22;3;2;0;53;38;0;-8,623481599999990;-12,043619090000000;-9,609713289999990;-8,780848060000000;-9,093717419999990;0,17778;-0,97090
i22r34;22;34;2;Karolina;1;0;0;3;7;0;22;3;2;0;0;28;0;-2,217099170000000;-3,575421700000010;-3,283845910000000;-2,456494460000000;-3,807225470000010;-1,92903;-1,55344
i22r35;22;35;1;Tomek;0;0;2;4;6;1;22;3;2;0;53;38;0;0,196231380000000;1,649534010000000;7,346455070000000;10,328169250000000;17,934295260000000;0,17778;-0,97090
i22r36;22;36;2;Karolina;1;0;0;4;6;0;22;3;2;0;0;28;0;-0,051700690000004;2,729880960000000;6,617394500000000;6,013795540000000;7,168027220000000;-1,92903;-1,55344
i22r37;22;37;2;Karolina;0;0;0;8;2;0;22;3;2;0;0;28;0;2,001083920000000;3,974596710000000;5,060744169999990;3,348105850000000;-5,625627860000010;-1,92903;-1,55344
i22r38;22;38;1;Tomek;0;0;2;4;6;1;22;3;2;0;53;38;0;-1,784448299999990;-0,344065729999997;0,247658999999999;1,458954330000010;3,402665500000010;0,17778;-0,97090
i22r39;22;39;1;Tomek;1;0;2;4;6;1;22;3;2;0;53;38;0;-0,518273180000008;-2,593451220000010;-5,270277930000010;-3,804126960000000;-4,042175440000010;0,17778;-0,97090
i22r40;22;40;2;Karolina;1;0;1;3;7;0;22;3;2;0;0;28;0;-0,886585280000006;-11,280690110000000;-17,559457660000000;-17,424706340000000;-17,379679150000000;-1,92903;-1,55344
i23r1;23;1;1;Tomek;0;0;1;4;6;0;20;3;0;1;74;43;0;-1,977979760000000;-1,302532269999990;5,413493090000000;11,664963090000000;19,401401490000000;1,01255;-0,67963
i23r2;23;2;2;Karolina;0;0;2;4;6;1;20;3;0;1;40;60;0;-3,408502169999990;2,471325350000000;9,701673580000000;2,996670770000010;5,873317070000010;-0,33899;0,31069
i23r3;23;3;1;Tomek;0;0;2;4;6;1;20;3;0;1;74;43;0;12,076036510000000;7,489269810000000;-0,075406160000000;2,796614280000000;-3,559515950000010;1,01255;-0,67963
i23r4;23;4;2;Karolina;0;0;1;4;6;1;20;3;0;1;40;60;0;-5,517977390000000;4,344196090000000;1,179987420000000;4,917528940000000;1,647451890000000;-0,33899;0,31069
i23r5;23;5;2;Karolina;1;0;2;3;7;1;20;3;0;1;40;60;0;-0,484938369999995;3,423776330000000;-0,182498589999994;1,111594290000000;2,639457900000000;-0,33899;0,31069
i23r6;23;6;1;Tomek;1;0;2;3;7;0;20;3;0;1;74;43;0;-3,449508600000000;2,275983029999990;-2,412361450000010;3,458447769999990;-0,776276970000012;1,01255;-0,67963
i23r7;23;7;1;Tomek;0;0;1;4;6;1;20;3;0;1;74;43;0;-2,755924440000000;5,252762950000000;-0,329463239999995;-0,851565569999991;4,225737510000000;1,01255;-0,67963
i23r8;23;8;2;Karolina;0;0;1;4;6;1;20;3;0;1;40;60;0;-7,840670000000000;-3,652616270000000;-6,964700470000000;-7,550713509999990;3,446474630000000;-0,33899;0,31069
i23r9;23;9;1;Tomek;0;0;2;1;9;1;20;3;0;1;74;43;0;8,142631720000010;10,493915020000000;4,311893640000010;-21,868959350000000;-23,305309450000000;1,01255;-0,67963
i23r10;23;10;2;Karolina;0;0;1;4;6;1;20;3;0;1;40;60;0;4,520263500000000;2,201299690000000;6,342494720000000;2,452983220000010;3,409943400000000;-0,33899;0,31069
i23r11;23;11;2;Karolina;0;0;0;4;6;0;20;3;0;1;40;60;0;-0,848656289999994;-4,247890600000010;3,108808290000000;-2,265050660000000;0,803378309999999;-0,33899;0,31069
i23r12;23;12;1;Tomek;1;0;1;5;5;1;20;3;0;1;74;43;0;2,049175150000000;-19,036962940000000;-9,906805110000010;3,306022349999990;-3,573574840000010;1,01255;-0,67963
i23r13;23;13;1;Tomek;0;0;0;5;5;1;20;3;0;1;74;43;0;-4,319210200000000;-1,779962710000010;1,585065160000000;-5,476673430000010;-1,467398240000010;1,01255;-0,67963
i23r14;23;14;2;Karolina;1;0;2;7;3;1;20;3;0;1;40;60;0;5,366899510000000;-0,463483109999999;7,549461740000000;4,431876309999990;9,913769640000000;-0,33899;0,31069
i23r15;23;15;1;Tomek;0;0;1;4;6;0;20;3;0;1;74;43;0;3,664681629999990;1,279934709999990;2,484378530000000;6,191646190000000;5,002132690000000;1,01255;-0,67963
i23r16;23;16;2;Karolina;1;0;1;1;9;0;20;3;0;1;40;60;0;6,474361419999990;0,797643879999995;-0,423416979999999;0,305033039999998;-0,483562649999996;-0,33899;0,31069
i23r17;23;17;1;Tomek;1;0;1;2;8;0;20;3;0;1;74;43;0;-11,014083920000000;-0,840412149999992;-3,074393489999990;-1,937388889999990;-1,665624679999990;1,01255;-0,67963
i23r18;23;18;2;Karolina;0;0;0;4;6;1;20;3;0;1;40;60;0;2,690629750000000;3,319763800000000;-1,408946809999990;4,488563280000010;1,460493650000000;-0,33899;0,31069
i23r19;23;19;1;Tomek;1;0;2;3;7;0;20;3;0;1;74;43;0;-4,710208549999990;-1,606713059999990;-2,973187540000000;5,861896510000010;5,123707530000000;1,01255;-0,67963
i23r20;23;20;2;Karolina;1;0;0;4;6;1;20;3;0;1;40;60;0;6,246062929999990;5,194516500000010;-1,113603990000000;5,943238530000000;-0,527534849999995;-0,33899;0,31069
i23r21;23;21;2;Karolina;1;0;0;3;7;0;20;3;0;1;40;60;0;-5,034965039999990;1,809954750000000;-5,288112899999990;-2,014238589999990;-0,844277679999990;-0,33899;0,31069
i23r22;23;22;1;Tomek;1;0;0;3;7;0;20;3;0;1;74;43;0;12,137349040000000;14,610466380000000;18,036092450000000;12,283604890000000;6,252903140000000;1,01255;-0,67963
i23r23;23;23;1;Tomek;0;0;0;4;6;1;20;3;0;1;74;43;0;-8,673503120000010;-19,265514530000000;-12,632861470000000;-14,425195170000000;-11,563929420000000;1,01255;-0,67963
i23r24;23;24;2;Karolina;1;0;2;3;7;0;20;3;0;1;40;60;0;1,472556889999990;-8,026355200000000;-0,653594769999998;-1,233666100000010;-2,371224870000010;-0,33899;0,31069
i23r25;23;25;1;Tomek;1;0;2;3;7;0;20;3;0;1;74;43;0;0,733578829999999;-3,637584649999990;-1,150251620000010;1,931563220000000;-7,865932520000000;1,01255;-0,67963
i23r26;23;26;2;Karolina;0;0;1;1;9;1;20;3;0;1;40;60;0;-3,067404390000010;-3,489536540000000;0,991276760000005;-3,768814630000010;-10,774383740000000;-0,33899;0,31069
i23r27;23;27;2;Karolina;0;0;0;5;5;1;20;3;0;1;40;60;0;7,321296649999990;10,448443230000000;8,500538850000000;9,872328929999990;10,864071940000000;-0,33899;0,31069
i23r28;23;28;1;Tomek;1;0;2;5;5;0;20;3;0;1;74;43;0;-1,186708860000000;4,401039480000010;3,504636510000000;1,217137290000010;4,236844860000010;1,01255;-0,67963
i23r29;23;29;1;Tomek;1;0;2;6;4;0;20;3;0;1;74;43;0;1,913936650000010;-0,641231509999997;1,981419790000000;2,799186680000010;-4,707752509999990;1,01255;-0,67963
i23r30;23;30;2;Karolina;1;0;2;5;5;0;20;3;0;1;40;60;0;-0,452798290000004;-5,703408499999990;-4,617948900000000;-6,893931929999990;-8,934175740000000;-0,33899;0,31069
i23r31;23;31;1;Tomek;1;0;0;7;3;0;20;3;0;1;74;43;0;-5,167015069999990;-3,698187379999990;4,193294090000010;0,373584380000011;6,428551960000010;1,01255;-0,67963
i23r32;23;32;2;Karolina;1;0;0;1;9;0;20;3;0;1;40;60;0;-2,389743839999990;8,860450870000010;4,227865010000000;11,582798630000000;8,465971830000000;-0,33899;0,31069
i23r33;23;33;1;Tomek;0;0;0;4;6;0;20;3;0;1;74;43;0;6,108439929999990;-1,708883440000010;8,169664959999990;4,263550589999990;6,565615630000000;1,01255;-0,67963
i23r34;23;34;2;Karolina;0;0;2;3;7;0;20;3;0;1;40;60;0;-4,108439660000000;3,942943900000000;5,293695180000000;0,305033039999998;4,411106610000000;-0,33899;0,31069
i23r35;23;35;1;Tomek;0;0;2;3;7;0;20;3;0;1;74;43;0;-3,512596169999990;-0,057272229999995;-3,930858739999990;1,457985240000000;-1,794297770000000;1,01255;-0,67963
i23r36;23;36;2;Karolina;1;0;0;1;9;0;20;3;0;1;40;60;0;4,037438720000000;8,199942879999990;4,607408170000000;6,425510010000000;1,037460540000000;-0,33899;0,31069
i23r37;23;37;2;Karolina;1;0;1;5;5;0;20;3;0;1;40;60;0;-11,974255350000000;1,410453130000010;-2,412969429999990;-3,541283850000000;-1,587279839999990;-0,33899;0,31069
i23r38;23;38;1;Tomek;1;0;1;5;5;1;20;3;0;1;74;43;0;-6,815370320000000;-19,239539400000000;-9,439216390000000;-9,933241770000000;-17,338779090000000;1,01255;-0,67963
i23r39;23;39;1;Tomek;0;0;1;4;6;0;20;3;0;1;74;43;0;4,579415880000000;-3,417227330000000;-10,582604910000000;-6,062405270000000;-3,726213260000010;1,01255;-0,67963
i23r40;23;40;2;Karolina;0;0;2;4;6;1;20;3;0;1;40;60;0;-8,714596950000000;-2,757783850000010;-9,726614660000010;-6,824684360000010;-0,565882920000007;-0,33899;0,31069
i24r1;24;1;1;Tomek;0;0;1;4;6;1;#NULL!;4;2;0;57;56;0;-3,882111290000010;-6,865837990000000;-3,882111290000010;-7,325099380000010;-9,012628540000010;0,33678;0,07767
i24r2;24;2;2;Karolina;0;0;2;4;6;1;#NULL!;4;2;0;63;27;0;-2,742573400000000;-0,741086580000001;2,683929840000000;6,196020540000010;3,059515350000000;0,57528;-1,61170
i24r3;24;3;1;Tomek;1;0;1;5;5;0;#NULL!;4;2;0;57;56;0;-3,479801339999990;-5,591033830000000;-7,363659590000000;-1,460493650000000;-4,377736090000000;0,33678;0,07767
i24r4;24;4;2;Karolina;1;0;1;6;4;0;#NULL!;4;2;0;63;27;0;3,735370309999990;3,273703610000000;1,237321909999990;0,281955439999990;2,716748630000000;0,57528;-1,61170
i24r5;24;5;2;Karolina;1;0;0;4;6;0;#NULL!;4;2;0;63;27;0;-1,120801990000000;-2,820423870000000;0,217080140000007;-0,215916949999993;-3,766416800000000;0,57528;-1,61170
i24r6;24;6;1;Tomek;1;0;0;6;4;0;#NULL!;4;2;0;57;56;0;0,809601880000002;-0,743947980000002;3,781433170000000;-2,237071180000000;-0,891027350000002;0,33678;0,07767
i24r7;24;7;1;Tomek;0;0;2;8;2;0;#NULL!;4;2;0;57;56;0;7,746264440000000;0,833473609999999;0,488082849999998;1,181986040000000;3,288247810000000;0,33678;0,07767
i24r8;24;8;2;Karolina;0;0;0;8;2;0;#NULL!;4;2;0;63;27;0;-0,263321429999991;-2,606577949999990;-0,263321429999991;3,073184310000000;-2,655982580000000;0,57528;-1,61170
i24r9;24;9;1;Tomek;0;0;0;4;6;1;#NULL!;4;2;0;57;56;0;0,386510770000001;-0,714257369999999;-0,714257369999999;-1,089728909999990;-0,191791330000001;0,33678;0,07767
i24r10;24;10;2;Karolina;1;0;1;6;4;1;#NULL!;4;2;0;63;27;0;-3,248176680000000;-3,248176680000000;-4,257570770000000;0,783857389999994;-5,531531020000000;0,57528;-1,61170
i24r11;24;11;2;Karolina;1;0;1;1;9;1;#NULL!;4;2;0;63;27;0;2,005012540000000;3,372573980000000;-1,798201789999990;-5,446727180000000;-0,607902729999992;0,57528;-1,61170
i24r12;24;12;1;Tomek;1;0;1;5;5;1;#NULL!;4;2;0;57;56;0;-3,153721390000000;-4,381278440000000;-7,656750700000000;-7,268270440000010;-2,055013470000010;0,33678;0,07767
i24r13;24;13;1;Tomek;0;0;1;4;6;1;#NULL!;4;2;0;57;56;0;1,445865009999990;-1,979933600000010;-0,656262560000002;-0,841671130000009;8,821905800000000;0,33678;0,07767
i24r14;24;14;2;Karolina;1;0;2;6;4;0;#NULL!;4;2;0;63;27;0;-5,024159140000010;-5,171238510000010;-6,611621080000010;-5,122274710000010;-4,380236160000010;0,57528;-1,61170
i24r15;24;15;1;Tomek;1;0;1;6;4;0;#NULL!;4;2;0;57;56;0;1,882388379999990;6,827182789999990;1,562944460000000;-8,367574820000000;-3,701386259999990;0,33678;0,07767
i24r16;24;16;2;Karolina;1;0;0;4;6;1;#NULL!;4;2;0;63;27;0;3,311450330000000;0,433579270000010;0,433579270000010;-1,791995050000000;3,194738960000010;0,57528;-1,61170
i24r17;24;17;1;Tomek;1;0;0;2;8;0;#NULL!;4;2;0;57;56;0;-3,013562330000000;-2,000228969999990;0,707901000000007;-5,153330529999990;-5,435993060000000;0,33678;0,07767
i24r18;24;18;2;Karolina;0;0;0;4;6;1;#NULL!;4;2;0;63;27;0;0,490582660000001;4,984559550000000;2,206689030000010;1,339176110000010;5,541404360000000;0,57528;-1,61170
i24r19;24;19;1;Tomek;0;0;2;3;7;1;#NULL!;4;2;0;57;56;0;0,345390760000001;1,913092730000000;-0,729804479999999;0,098366990000002;2,275951540000010;0,33678;0,07767
i24r20;24;20;2;Karolina;1;0;0;7;3;1;#NULL!;4;2;0;63;27;0;-6,271321439999990;-6,323158139999990;-1,775541030000000;-4,629872199999990;-3,865971939999990;0,57528;-1,61170
i24r21;24;21;2;Karolina;1;0;0;4;6;0;#NULL!;4;2;0;63;27;0;3,843626810000000;2,720207250000000;1,628352490000000;0,187969920000000;6,026333560000000;0,57528;-1,61170
i24r22;24;22;1;Tomek;0;0;2;4;6;1;#NULL!;4;2;0;57;56;0;1,519967960000000;1,370220540000010;6,073872830000000;1,570012750000000;0,973709830000004;0,33678;0,07767
i24r23;24;23;1;Tomek;1;0;2;7;3;1;#NULL!;4;2;0;57;56;0;-3,449508600000000;-9,130495850000000;-12,159697360000000;-14,284072440000000;-12,546208130000000;0,33678;0,07767
i24r24;24;24;2;Karolina;0;0;0;4;6;1;#NULL!;4;2;0;63;27;0;0,263321429999991;-1,138221480000000;-0,882410960000001;-0,984935669999999;0,741729710000001;0,57528;-1,61170
i24r25;24;25;1;Tomek;0;0;2;8;2;0;#NULL!;4;2;0;57;56;0;5,999129330000000;-0,147456140000003;0,796104060000005;5,487216940000000;0,947212820000004;0,33678;0,07767
i24r26;24;26;2;Karolina;0;0;1;4;6;1;#NULL!;4;2;0;63;27;0;2,398068470000000;0,855637849999994;0,855637849999994;4,352338550000000;0,693808820000001;0,57528;-1,61170
i24r27;24;27;2;Karolina;0;0;0;4;6;1;#NULL!;4;2;0;63;27;0;-4,727987230000010;-5,419559130000010;0,000000000000000;-4,083821470000000;-4,319210200000000;0,57528;-1,61170
i24r28;24;28;1;Tomek;1;0;0;8;2;1;#NULL!;4;2;0;57;56;0;-1,383700010000000;-1,546619530000000;1,257454229999990;-3,451623340000010;-4,066780820000010;0,33678;0,07767
i24r29;24;29;1;Tomek;0;0;0;4;6;1;#NULL!;4;2;0;57;56;0;2,113933059999990;0,310001819999997;-1,066081850000000;3,832120730000000;-2,006010510000000;0,33678;0,07767
i24r30;24;30;2;Karolina;1;0;0;6;4;1;#NULL!;4;2;0;63;27;0;4,247394390000010;0,994061790000003;-0,564261709999997;-2,013814770000000;-1,767739260000000;0,57528;-1,61170
i24r31;24;31;1;Tomek;0;0;0;4;6;1;#NULL!;4;2;0;57;56;0;-5,310871890000000;-5,657150259999990;-6,097828089999990;1,151059260000010;-4,150805409999990;0,33678;0,07767
i24r32;24;32;2;Karolina;1;0;2;3;7;1;#NULL!;4;2;0;63;27;0;2,018649140000010;6,885754350000000;6,437223290000010;6,437223290000010;11,709369690000000;0,57528;-1,61170
i24r33;24;33;1;Tomek;1;0;2;6;4;0;#NULL!;4;2;0;57;56;0;2,219669800000010;4,224589280000000;0,154493180000003;2,274049400000010;2,274049400000010;0,33678;0,07767
i24r34;24;34;2;Karolina;0;0;1;4;6;1;#NULL!;4;2;0;63;27;0;-2,034690670000000;3,267112360000000;2,095278980000000;2,997758140000000;8,690085000000000;0,57528;-1,61170
i24r35;24;35;1;Tomek;0;0;1;4;6;1;#NULL!;4;2;0;57;56;0;-3,701859529999990;-4,294343630000000;0,939602880000010;-4,732778090000000;-5,877792590000000;0,33678;0,07767
i24r36;24;36;2;Karolina;0;0;1;8;2;1;#NULL!;4;2;0;63;27;0;-2,785300230000000;-3,094489990000000;-6,010407770000000;-0,110763290000008;-3,248176680000000;0,57528;-1,61170
i24r37;24;37;2;Karolina;0;0;0;3;7;1;#NULL!;4;2;0;63;27;0;-1,244976320000010;-3,573495730000000;-4,895997150000000;-4,003668360000010;-2,352444809999990;0,57528;-1,61170
i24r38;24;38;1;Tomek;1;0;1;6;4;1;#NULL!;4;2;0;57;56;0;-0,245760630000007;4,709576140000000;-0,587199060000003;1,201923080000000;2,917242440000000;0,33678;0,07767
i24r39;24;39;1;Tomek;1;0;0;3;7;0;#NULL!;4;2;0;57;56;0;-3,319763800000000;-1,527430100000000;-4,316456350000000;-4,368224990000000;-4,677414750000000;0,33678;0,07767
i24r40;24;40;2;Karolina;0;0;1;4;6;1;#NULL!;4;2;0;63;27;0;-0,864179749999991;2,559585650000000;0,834540150000009;0,390464850000001;0,537920990000003;0,57528;-1,61170
i25r1;25;1;1;Tomek;0;0;2;2;8;1;22;3;2;1;52;52;0;3,100147909999990;3,816711270000000;-4,521878760000010;-0,050500339999999;3,539614180000000;0,13802;-0,15534
i25r2;25;2;2;Karolina;1;0;0;2;8;0;22;3;2;1;46;48;0;4,801298970000000;0,659709480000004;4,941485670000010;6,518943630000000;11,510070520000000;-0,10048;-0,38836
i25r3;25;3;1;Tomek;1;0;2;3;7;0;22;3;2;1;52;52;0;7,308579870000000;3,810438260000000;-3,249455340000000;1,048987350000000;9,956047889999990;0,13802;-0,15534
i25r4;25;4;2;Karolina;0;0;1;4;6;1;22;3;2;1;46;48;0;9,086183499999990;7,122008650000000;2,468919900000000;10,107932150000000;8,514422080000000;-0,10048;-0,38836
i25r5;25;5;2;Karolina;1;0;1;4;6;0;22;3;2;1;46;48;0;0,516156360000011;8,501892080000000;11,553376830000000;8,452168910000000;5,260469230000000;-0,10048;-0,38836
i25r6;25;6;1;Tomek;1;0;0;2;8;0;22;3;2;1;52;52;0;-2,857817369999990;-2,498001599999990;6,182553960000010;1,452049370000010;0,086365480000012;0,13802;-0,15534
i25r7;25;7;1;Tomek;1;0;1;2;8;0;22;3;2;1;52;52;0;-3,238777850000010;8,124858520000000;4,289195929999990;4,289195929999990;6,734381950000000;0,13802;-0,15534
i25r8;25;8;2;Karolina;1;0;0;1;9;0;22;3;2;1;46;48;0;0,982574130000003;-5,317263380000000;-0,822055440000000;5,398632019999990;-2,757099530000000;-0,10048;-0,38836
i25r9;25;9;1;Tomek;0;0;0;4;6;0;22;3;2;1;52;52;0;-1,998228730000010;5,840641620000000;3,998048090000000;1,640321720000000;-1,161748490000010;0,13802;-0,15534
i25r10;25;10;2;Karolina;0;0;0;2;8;0;22;3;2;1;46;48;0;-4,513507829999990;-7,104420770000000;-2,726389500000000;-0,975644360000004;-6,437737440000010;-0,10048;-0,38836
i25r11;25;11;2;Karolina;0;0;0;4;6;0;22;3;2;1;46;48;0;14,964720790000000;1,725885539999990;-1,986284250000000;0,811276750000005;7,558915070000000;-0,10048;-0,38836
i25r12;25;12;1;Tomek;0;0;2;4;6;0;22;3;2;1;52;52;0;-4,266933620000000;-6,937635189999990;-7,781896780000000;0,043626500000002;-4,112150690000010;0,13802;-0,15534
i25r13;25;13;1;Tomek;1;0;2;5;5;1;22;3;2;1;52;52;0;-8,047183900000010;-11,148698730000000;-5,866428200000000;-11,184355810000000;-9,986776370000000;0,13802;-0,15534
i25r14;25;14;2;Karolina;1;0;2;4;6;1;22;3;2;1;46;48;0;-4,723163750000010;2,733172749999990;4,174250030000000;-3,852178450000010;-3,586750450000010;-0,10048;-0,38836
i25r15;25;15;1;Tomek;0;0;2;4;6;1;22;3;2;1;52;52;0;4,383867659999990;-2,253339980000010;-2,784777850000000;3,698405100000000;-2,897574650000000;0,13802;-0,15534
i25r16;25;16;2;Karolina;1;0;1;4;6;0;22;3;2;1;46;48;0;-4,835220770000010;-8,011264330000000;-7,902879690000010;-1,029361420000000;-5,773527130000010;-0,10048;-0,38836
i25r17;25;17;1;Tomek;1;0;1;3;7;0;22;3;2;1;52;52;0;-3,491563550000000;-3,525678689999990;3,556393820000010;-0,452457400000000;-0,264672789999992;0,13802;-0,15534
i25r18;25;18;2;Karolina;0;0;1;4;6;1;22;3;2;1;46;48;0;3,806086420000000;-0,267334330000004;0,134517199999998;7,842760200000000;3,060359440000000;-0,10048;-0,38836
i25r19;25;19;1;Tomek;0;0;0;5;5;1;22;3;2;1;52;52;0;-5,566443180000010;-6,815259400000000;-0,083240760000010;0,377024409999990;-4,959598320000010;0,13802;-0,15534
i25r20;25;20;2;Karolina;0;0;0;4;6;0;22;3;2;1;46;48;0;6,668769999999990;3,730076270000000;-0,984776680000010;-2,694323470000000;0,231385739999993;-0,10048;-0,38836
i25r21;25;21;2;Karolina;1;0;0;5;5;0;22;3;2;1;46;48;0;-9,384450340000000;-8,652658469999990;-0,235404340000002;-4,901076989999990;-9,708538170000000;-0,10048;-0,38836
i25r22;25;22;1;Tomek;1;0;0;5;5;0;22;3;2;1;52;52;0;-9,957645430000000;-13,841417830000000;-10,278777420000000;-3,089741800000000;-15,179699280000000;0,13802;-0,15534
i25r23;25;23;1;Tomek;1;0;1;3;7;0;22;3;2;1;52;52;0;6,367283790000000;-1,816614849999990;-8,890937830000000;5,504279030000010;-1,318924440000000;0,13802;-0,15534
i25r24;25;24;2;Karolina;1;0;2;3;7;0;22;3;2;1;46;48;0;-6,223459690000000;2,469661489999990;3,452462470000000;-2,841880900000010;-5,252194120000000;-0,10048;-0,38836
i25r25;25;25;1;Tomek;1;0;0;4;6;1;22;3;2;1;52;52;0;-3,049746940000010;4,062893100000000;8,145799470000000;2,244610270000000;-0,274236740000006;0,13802;-0,15534
i25r26;25;26;2;Karolina;1;0;0;3;7;0;22;3;2;1;46;48;0;-1,799661540000000;-3,396359100000010;5,033540079999990;-0,250903690000001;-6,758469210000000;-0,10048;-0,38836
i25r27;25;27;2;Karolina;0;0;1;8;2;0;22;3;2;1;46;48;0;8,177104110000000;7,333999269999990;2,350176269999990;-0,492472210000003;8,266993270000000;-0,10048;-0,38836
i25r28;25;28;1;Tomek;0;0;1;8;2;1;22;3;2;1;52;52;0;1,247825130000000;-6,172561160000000;-8,847075420000000;1,841889510000000;-11,376630810000000;0,13802;-0,15534
i25r29;25;29;1;Tomek;1;0;0;3;7;0;22;3;2;1;52;52;0;7,377753670000000;5,158539100000000;-0,136097630000002;6,456650350000000;12,613566320000000;0,13802;-0,15534
i25r30;25;30;2;Karolina;0;0;2;4;6;1;22;3;2;1;46;48;0;-2,611469059999990;-10,296775970000000;-10,784302600000000;-2,112606219999990;-6,621019309999990;-0,10048;-0,38836
i25r31;25;31;1;Tomek;1;0;2;3;7;0;22;3;2;1;52;52;0;-1,916483889999990;7,079660340000000;7,214246920000010;1,802045320000000;0,776509480000001;0,13802;-0,15534
i25r32;25;32;2;Karolina;1;0;2;3;7;1;22;3;2;1;46;48;0;-8,294930880000000;-12,972523480000000;-13,351015280000000;-5,476908800000000;-10,192464080000000;-0,10048;-0,38836
i25r33;25;33;1;Tomek;0;0;2;4;6;1;22;3;2;1;52;52;0;8,728624150000000;-0,868017019999996;-3,884608280000010;-2,872403980000000;-2,651410590000000;0,13802;-0,15534
